"septiembre 20º 2017, 1:22:40 pm",kik3dkdnt,"Quien necesite, o.si saben de alguna zona donde haga falta! Camioneta para transportar víveres, escombro y material. https://t.co/dqslYA2kfW"
"septiembre 20º 2017, 1:22:42 pm",roohc1,a pesar d toda la mierda q m puedan tirar jamas m van a sacar la tranquilidad d saber q soy buena persona &amp; no busco cagarle la vida a nadie
"septiembre 20º 2017, 1:22:49 pm",carrtlos,"Me encuentro en Av. MONTERREY esq. Baja California y ninguna red abierta, ¡no puede ser! por favor RT para que abra… https://t.co/YjaCY9rwFn"
"septiembre 20º 2017, 1:22:50 pm",AuraLoizeau,"#Desaparecida si saben algo de la chica, por favor comuniquense con @EdSheeranMX #CDMX #Edomex #Ecatepec… https://t.co/2P2g9s6JpZ"
"septiembre 20º 2017, 1:22:54 pm",AmibelecZila,"RT JLavalleMaury: La mayor parte de las personas que juzgan, no saben el primer apellido de quienes señalan https://t.co/xn6wukNj3A"
"septiembre 20º 2017, 1:22:55 pm",ferjoone,"Grupo de psicólogos egresados de la #UAEMex estan en la zona de #Lindavista por si saben de alguien que necesita #ApoyoCDMX
#Avisenme
#Sismo"
"septiembre 20º 2017, 1:22:55 pm",lucky_breenn,#terremotoenmexico Si no saben como ayudar o no tienen las posibilidades de hacerlo empiecen una recolecta vecinal.
"septiembre 20º 2017, 1:22:58 pm",jadelzhlouis,"En hospital general de Mexico, esta libre hay camas disponibles...
Por si saben de personas en la delegación Cuauhtémoc #AyudaCDMX"
"septiembre 20º 2017, 1:22:59 pm",ElchaldeLizz,"Más ayuda para localizar a #JoseEnrique, RT por favor!!! #FuerzaMexico https://t.co/4NYMQA7fFd"
"septiembre 20º 2017, 1:23:05 pm",VicariousDurden,"Chingadamadre gente dejen de desinformar y de compartir noticias falsas! Y gente, si reciben algo y no saben, investiguen."
"septiembre 20º 2017, 1:23:07 pm",SolNez7,"Recién salgo de trabajar, saben dónde me metí la siesta no? 😠"
"septiembre 20º 2017, 1:23:08 pm",LinaGordillo,Uds no saben lo increíble que estuvo mi almuerzo de #pokegofreshbowls y pagué sólo $7.500 gracias a @UberEATS #LaFelicidá
"septiembre 20º 2017, 1:23:17 pm",TheSexs86,Tengo unas ganas de comer un dulce...algo asi como #miggas ....pero no encuentro a #miggaslover :(
"septiembre 20º 2017, 1:23:20 pm",toyBonnieGarcia,"Me ha gustado un vídeo de @YouTube (https://t.co/8bpLP5sBn5 - Busco novia de 12-15 años por favor, responded)."
"septiembre 20º 2017, 1:23:21 pm",miguel_ron,"Saben los ANTI:MUD que los diputados tienen sus hijos, esposas y padres y, Maduro no les paga sus salarios hace mas de un a{o?"
"septiembre 20º 2017, 1:23:21 pm",macavalnzuela,"Tengo cuarenta años, un gato y busco ventiañeros para joder."
"septiembre 20º 2017, 1:23:22 pm",Eduardo63553118,"Pruebas hay y de sobra,en Fiscalia lo que no saben es como tapar y no capturar a amigos de: #Santos… https://t.co/C99R9Zy2z4"
"septiembre 20º 2017, 1:23:26 pm",sergio_seguel,No encuentro un buen recuerdo de la quema...
"septiembre 20º 2017, 1:23:26 pm",sandybonita,"Hospital 20 de nov tiene camas libres y eq de atn a urgencias pero la gente no está llegando, no saben q ahí se está dando ayuda. Difundir"
"septiembre 20º 2017, 1:23:32 pm",TheSexs86,Tengo unas ganas de comer un dulce...algo asi como #miggas ....pero no encuentro a mi acompañante  #miggaslover :(
"septiembre 20º 2017, 1:23:46 pm",DebiaEduardo,Piñera dice: claro como saben que voy de candidato disminuyeron los accidentes #HagamosloKagarConElVoto https://t.co/WgsrWPpCYp
"septiembre 20º 2017, 1:23:52 pm",apurorap1,"el demonio no se fue,sólo es que nos hicimos amigos..ya no quiero más esta mierda ,quiero sonreír y no encuentro la manera @LocoFrankachela"
"septiembre 20º 2017, 1:23:55 pm",cornudella100,Les ulleres de sol i els encaputxats tampoc falten!! #Votarem #Ref1oct #laRevoltadelsSomriures @JulianAssange… https://t.co/pZ3MTFZWnU
"septiembre 20º 2017, 1:24:00 pm",marctronico,"Medellín y viaducto , si tienes a Antonio Salazar en FB ( Jasho) el anda allá. https://t.co/xdCJkDu7gH"
"septiembre 20º 2017, 1:24:02 pm",MitwitAnaPats,Por favor si saben de algún lugar donde haga falta alimento para rescatistas y voluntarios difundan... https://t.co/wPvs6DXMjZ
"septiembre 20º 2017, 1:24:03 pm",mrsmarian_,"Si saben de alguien que vaya de SLP a CDMX a ayudar, avisen para mandar cajas con material de curación!!! #Sismomexico2017"
"septiembre 20º 2017, 1:24:04 pm",kik3dkdnt,"Quien necesite o.si saben de alguna zona donde haga falta! Camioneta p/ transportar víveres, escombro y material. #AyudaCDMX #FuerzaMexico"
"septiembre 20º 2017, 1:24:10 pm",cinefilo85,"#DevolvedGH En el minutado ahora hablan de Carolina...😂😂😂, que desgraciados no se saben ni los nombres y eso que es… https://t.co/DdRXFw4QBz"
"septiembre 20º 2017, 1:24:21 pm",aritasanzera,#BuscoA 👇🏼 https://t.co/Ih2vdI68VB
"septiembre 20º 2017, 1:24:27 pm",radiolunando,"EdelJuarez : Estos niños están en el Ángeles del Pedregal, urge localizar a sus familiares. Colegio Rebsamen. #ter… https://t.co/w7lRDNcXwm"
"septiembre 20º 2017, 1:24:28 pm",svperxnova,entro a mi habitacion y me encuentro un billete de 50 encima de la cama no se como tomarme esto https://t.co/fzmAkCucqq
"septiembre 20º 2017, 1:24:34 pm",KimmuOblodra,me hacía a Scorpion tirando la bombilla de mate como si fuera el arpón o algo así. tanto revuelo por una estupidez? https://t.co/vhGECLX92R
"septiembre 20º 2017, 1:24:43 pm",Randalljr11_,Deay toco ver este hoy! Ya que no pasaran el del Madrid 😎😀 força Eibar https://t.co/hKxA5zXm7x
"septiembre 20º 2017, 1:24:45 pm",AneCampaBlanco,"A veces no soy yo, 
busco un disfraz mejor... 
https://t.co/av5VLB98a9"
"septiembre 20º 2017, 1:24:45 pm",klauztrophobia,Me acaban de enviar esto banda #sebusca https://t.co/x1PRs1eTVb
"septiembre 20º 2017, 1:24:47 pm",MarTonello,#Mexico #MexicoCity https://t.co/Mj0teG9fq1
"septiembre 20º 2017, 1:24:49 pm",OneShot_Erick,¡YA LA ENCONTRARON! Está sana y salva y en su hogar https://t.co/P29oLCvmgl
"septiembre 20º 2017, 1:24:51 pm",dm_olakbael,"Debería haber un HT de emergencia por si ocurriera algo en el país 🤔 pero ya, para que la gente ya lo sepa. Para ayudar, localizar, etc🤷🏻‍♂️"
"septiembre 20º 2017, 1:25:06 pm",carmenmartilez,no recuerda dónde vive https://t.co/NBshr5nnN2
"septiembre 20º 2017, 1:25:11 pm",torriafan1985,Nos vamos de encuentro!😄no sin antes agradecer a todo el voluntariado de #vueltaalcolesolidaria su trabajo. Gracias… https://t.co/7OJyNXmYAF
"septiembre 20º 2017, 1:25:32 pm",AndeaLegarreta,RT #AyudaEncontrarDesaparecidos #FuerzaMexico #Desaparecidos #DesaparecidosSismo #TerremotoMX #sismo #PrayForMexico https://t.co/5fUhtrCaeo
"septiembre 20º 2017, 1:25:52 pm",gobmx,En https://t.co/PsBZjoN4Wm  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de @Tu_IMSS… https://t.co/a95y3j9uXJ
"septiembre 20º 2017, 1:25:52 pm",clubdecreativos,"Arranca el Encuentro con Ena Cardenal de la Nuez hablando del diseño editorial a través de sus referentes. ""Me atra… https://t.co/DjvMMypeNd"
"septiembre 20º 2017, 1:26:00 pm",Annie_Paox,"Amigos necesitamos localizar a esta persona. Si alguien sabe algo, avisen. https://t.co/UFOe72Gj6D"
"septiembre 20º 2017, 1:26:01 pm",AlertaNeza,#AlertaNeza 🚨tu apoyo para #Localizar a #AngelManuel cualquier información es importante @JuanHugoNeza https://t.co/eWZgN9yxTD
"septiembre 20º 2017, 1:26:09 pm",______Patti,"Critican el porqué se rescatan perros...Cuando ellos son muy importantes para localizar personas entre el escombro.

El punto es jod..."
"septiembre 20º 2017, 1:26:17 pm",SoloEnDF,"¡Por favor! Ayúdennos a localizar a María Concepción Casillas Guerrero en San Gregorio, Xochimilco

Diana Casillas 7711037154 @locatel_mx"
"septiembre 20º 2017, 1:26:38 pm",juansolervalls,La generosidad de un Mexico Herido... #UnidosPorMexico #MexicoUnido #MexicoDePie #Mexico #cdmxsismo… https://t.co/6Yl7kChltc
"septiembre 20º 2017, 1:26:40 pm",pizcalli,"Solicitan apoyo para localizar a Jesús Alberto Vázquez del Villar, quien se encontraba en la avenida Álvaro Obregón… https://t.co/WTeoMS5xL3"
"septiembre 20º 2017, 1:26:46 pm",JAlberto_Segura,Siendo foráneo en Monterrey comprendo un poco esa angustia y ansiedad de no poder localizar a un familiar y pensar lo peor! Ayudemos!
"septiembre 20º 2017, 1:26:50 pm",charlydasilva,"Busquén a sus familiares, otra herramienta #SismoMéxico https://t.co/55AjZQkaaF"
"septiembre 20º 2017, 1:27:07 pm",SergioCuitino,no encuentro ni el tiempo ni las ganas para ponerme a estudiar.. que mal me veo
"septiembre 20º 2017, 1:27:21 pm",MelinaaOrue,No encuentro ninguna remera que me guste voy a salir así ahre https://t.co/Rn4VNets8Z
"septiembre 20º 2017, 1:27:22 pm",otracosa98,yo no busco a nadie quien quiera verme que me busque
"septiembre 20º 2017, 1:27:23 pm",jujonuga,RT gobmx: En https://t.co/yuSrAR2EOe  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/2U2VBiSBzE
"septiembre 20º 2017, 1:27:37 pm",Johnkmp,Ayuda para localizar a su familia https://t.co/erou0yfa5v
"septiembre 20º 2017, 1:27:42 pm",DrArmenta,En https://t.co/2thypl8Khh todos podemos consultar la lista por nombre y apellidos para localizar personas en hospi… https://t.co/ftmG8KwUeG
"septiembre 20º 2017, 1:27:44 pm",DamarisTapia8,En https://t.co/hf0pkew0NA  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/ryI6g7Foj8
"septiembre 20º 2017, 1:27:53 pm",C_elias77,"Prospera_MX

En https://t.co/bKtqHcc1Mj Puedes consultar lista por nombre/apellido para localizar personas en Hos… https://t.co/uFU1IWMVsb"
"septiembre 20º 2017, 1:28:01 pm",abruuugarcia,busco segunda para ir a la plaza a tomar mate
"septiembre 20º 2017, 1:28:02 pm",tyxzen,Y sin buscar me encuentro con muchas cosas que no debería.
"septiembre 20º 2017, 1:28:13 pm",LeoGalmiche,Busco la valentía pero no la consigo. eres mi amor eterno 👈🔊🔊🔊
"septiembre 20º 2017, 1:28:13 pm",CarlosCapillaMx,RT gobmx: En https://t.co/4SkAtLMFza  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/B4LHAv7142
"septiembre 20º 2017, 1:28:19 pm",DanniChavira,Karen ya está a salvo en su casa. Muchas gracias a los que compartieron ❤❤❤❤ https://t.co/xkdbdTmIwA
"septiembre 20º 2017, 1:28:20 pm",sebasmyshine,LEONARDO FARIAS YA FUE ENCONTRADO  #Sismo https://t.co/nYKZ3Hl3nw
"septiembre 20º 2017, 1:28:22 pm",GamboaDani1,En https://t.co/4lUryGVKcN  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/4ogyvrjgJg
"septiembre 20º 2017, 1:28:28 pm",JavierDiazMZZ,En https://t.co/WYf3UeuPJ4  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/yPOsZBDADG
"septiembre 20º 2017, 1:28:29 pm",G_Corraal,En https://t.co/D0Tv8rkVli  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/ZaOaKaEyh8
"septiembre 20º 2017, 1:28:31 pm",AlexLopez_FM,Amigos ayudenme a localizar a la Mtra. Gema Galván del colegio #EnriqueRebsamen #Compartan @GisReyesL @ramirezpaco… https://t.co/2Zjhz99f62
"septiembre 20º 2017, 1:28:41 pm",Melissa_Mtz,"LindkedIn me esta haciendo sufrir, literal, no encuentro como invitar personas a mi pagina, llevo en eso mas de una hora -"
"septiembre 20º 2017, 1:29:05 pm",_K_A_R_L_O_Z_,"#Alerta #busco a 

Frida Natally Gonzalez Aguilar 

#compartan #sismo #CDMX"
"septiembre 20º 2017, 1:29:06 pm",Gress_EJ,"¡Por favor! Ayúdennos a localizar a Alberto Medina Nieto en  en San Gregorio, Xochimilco @ChumelTorres"
"septiembre 20º 2017, 1:29:15 pm",AngeloApo,En https://t.co/nxvHpx9Rsn  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/n6Qyc54ud8
"septiembre 20º 2017, 1:29:17 pm",Neisybu,"Aqui pueden localizar hospitales, albergues, derrumbes, dónde se necesita ayuda y falsas alarmas. https://t.co/t7iTFU3fR9"
"septiembre 20º 2017, 1:29:17 pm",IvanGtzAr,RT gobmx: En https://t.co/dWbTR2D0fP  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/HUrcVleUmd
"septiembre 20º 2017, 1:29:23 pm",VanguardiaSon,GobMx: En https://t.co/kYbKawdC3s  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de… https://t.co/CCTotvH85v
"septiembre 20º 2017, 1:29:31 pm",AnselmoMae,En https://t.co/j1voMdTgrH  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/nDpJxwYqQ2
"septiembre 20º 2017, 1:29:49 pm",Ismael_1985,Me ha gustado un vídeo de @YouTube (https://t.co/eajjvnUEI8 - Celia Cruz Te Busco Karaoke).
"septiembre 20º 2017, 1:30:02 pm",gladyscorral6,¿Cómo y dónde localizar a familiares y allegados tras un sismo? http://MUY IMPORTANTE ALERTA MEXICO.
"septiembre 20º 2017, 1:30:04 pm",Impacto_Guate,Alerta internacional permitió localizar a uno de los implicados en el caso construcción y corrupción. Entérese de... https://t.co/Guz0o21GhN
"septiembre 20º 2017, 1:30:14 pm",JuampeAceredo,Llego a casa de papá y encuentro dos litros de helado jajaja no me voy más
"septiembre 20º 2017, 1:30:19 pm",Masalu3M,Difundir!!! 🙏🏽 #AyudaMexico #sismo #FuerzaMexico @AlejandroSanz @ClubMeSumerjo https://t.co/x7llNCOG93
"septiembre 20º 2017, 1:30:25 pm",JorgeMartinezDc,En https://t.co/llZglnO7t7  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de Tu_IMS… https://t.co/ZzeKSs6BCe
"septiembre 20º 2017, 1:30:26 pm",FSNetwork,Información importante para ayudar a las mascotas afectadas por el sismo. Compartan https://t.co/KkanP3Rt7M vía @Espectáculos Producción
"septiembre 20º 2017, 1:30:26 pm",ginanoya_mx,En https://t.co/iRtcLlGd5O  Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de @Tu_IMSS… https://t.co/UWLhdSjBho
"septiembre 20º 2017, 1:30:39 pm",LaCampestre_Ch,"Esteban Gutiérrez Vera fué rescatado de los escombros por la calle Coahuila, urge localizar a sus familiares RT… https://t.co/fMg0RVsNmg"
"septiembre 20º 2017, 1:30:47 pm",bolirypoly468,RT gobmx: En https://t.co/GKojtfOVjf  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/bqJVwgBSV0
"septiembre 20º 2017, 1:30:48 pm",MillepAlts,Me voy a duchar espero que alguien quiera... https://t.co/a5pEYfuzwg
"septiembre 20º 2017, 1:30:56 pm",__fckboy,"AMIGOS me encuentro en CDMX si todavía no han contactado a alguien, yo lo puedo ayudar!!"
"septiembre 20º 2017, 1:31:06 pm",TaySwiftMex,"Si alguien necesita de ayuda para localizar a alguien por este medio, TAYLOR SWIFT MÉXICO pone su cuenta a disposic… https://t.co/VbkxDuPcYU"
"septiembre 20º 2017, 1:31:06 pm",roberto_ruizg,Puño arriba. Silencio total para tratar de localizar a las personas atrapadas. Irolo y Bretaña; Benito Juárez.… https://t.co/dO2xZ3Pvjo
"septiembre 20º 2017, 1:31:08 pm",ArturGlez74,"Tras sismo, cancillería de Perú pide ayuda para localizar a 11 peruanos en México"
"septiembre 20º 2017, 1:31:09 pm",molinageorgesv,¿Cómo y dónde localizar a familiares y allegados tras un sismo? https://t.co/b1DObVgqd8 https://t.co/RxT7eFsU0g
"septiembre 20º 2017, 1:31:27 pm",Ignacio_Prz,RT gobmx: En https://t.co/NNst9iWiv0  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/Am73AZSOPn
"septiembre 20º 2017, 1:31:28 pm",gabrielpollard9,RT gobmx: En https://t.co/YZmekBkmJ8  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/kelXrED6de
"septiembre 20º 2017, 1:31:30 pm",Adricolorear,"Juan Zepeda Guzmán originario de Cartablanca #Guatemala, residente de #CdJardin sin familia en #CdMx... Rt para localizar familia #Guatemala"
"septiembre 20º 2017, 1:31:32 pm",monsefligelman,Porfavor ayuda para Rt. Gracias🙏🙏 @lopezdoriga @SoloEnDF @locatel_mx @GaelGarciaB https://t.co/BGJMb59gY1
"septiembre 20º 2017, 1:31:32 pm",valendelucia123,"Busco personas no importa el sexo, que quiera ir a correr 🏃"
"septiembre 20º 2017, 1:31:36 pm",bridjetguerrero,RT gobmx: En https://t.co/NudhrIG1jr  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/YSfHSbqkzE
"septiembre 20º 2017, 1:31:55 pm",luis8585,"MEXICO. TERREMOTO. LOCALIZAR ESPAÑOLES.  SERÍA INTERESANTE PASAR ESTE ANUNCIO POR LAS REDES,"
"septiembre 20º 2017, 1:32:01 pm",heraldocuu,"Tras sismo, cancillería de Perú pide ayuda para localizar a 11 peruanos en México https://t.co/opDg5Yl2y1"
"septiembre 20º 2017, 1:32:02 pm",anndialatorre,En la calle Puebla y en San Antonio Abad ya no se necesita ayuda. Acabo de ir a esos lugares. Busco otros lugares donde ayudar. #AyudaCDMX
"septiembre 20º 2017, 1:32:15 pm",juravlevaemeri3,RT gobmx: En https://t.co/ZI3rqetyNL  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/XmmU1lpAuQ
"septiembre 20º 2017, 1:32:27 pm",genimherbal,Busco 5 personas para que se unan a mi equipo de miembro de Herbalife. Eres tú ? https://t.co/azykI9BJmF
"septiembre 20º 2017, 1:33:05 pm",Gress_EJ,"¡Por favor! Ayúdennos a localizar a Alberto Medina Nieto en  en San Gregorio, Xochimilco #Sismo #Xochimilco https://t.co/S0PdTpU9tD"
"septiembre 20º 2017, 1:33:09 pm",DanielaLago_u,"Hace años, dije no y esa fue la mejor decisión que pude tomar. Pero ahora que me encuentro en la misma situacion simplemente no lo se."
"septiembre 20º 2017, 1:33:15 pm",ermessam,Apoyemos a las personas que se encuentran en las calles llamando al 911 o compartiendo información sobre ellas… https://t.co/YX89TGCNtF
"septiembre 20º 2017, 1:33:18 pm",OSKRness,Creo que acaban de descubrir al anon de mi curious y le están insultando a través de ahí porque yo no le encuentro sentido a lo último
"septiembre 20º 2017, 1:33:31 pm",berthabriones02,#sismo #Cuernavaca #localizar https://t.co/pjm6rxbsaA
"septiembre 20º 2017, 1:33:36 pm",Owelina,"Pensando que hoy podia cancelar la reserva del hotel, busco y encuentro uno a MITAD de precio. Resulta que la cancelación era hasta ayer."
"septiembre 20º 2017, 1:33:55 pm",Ineesucatimeemx,#AyudaCiudadana #AyudaCDMX https://t.co/KTFaqOxQhE
"septiembre 20º 2017, 1:33:57 pm",PaulinaGuV,"Amigos, @MarthsMI y yo ya donamos desde Alemania pero no podemos quedarnos sin hacer más. El maratón es punto de en… https://t.co/MywvlcWcAi"
"septiembre 20º 2017, 1:34:05 pm",angeIicforbes,"Mira te juro que no tengo nada contra ti, Davina. A veces me altero por tonterías y te pido disculpas. https://t.co/FkHcy6uOCD"
"septiembre 20º 2017, 1:34:06 pm",travissharon1,RT gobmx: En https://t.co/RrTVXtzDbH  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/WarjCCAkOb
"septiembre 20º 2017, 1:34:08 pm",abelalvarezcu,Puedes consultar lista por nombre/apellido para localizar personas en Hospitales del IMSS en México  https://t.co/zQn6R0YSdw
"septiembre 20º 2017, 1:34:08 pm",Noticias62TV,Puedes consultar lista por nombre/apellido para localizar personas en Hospitales del IMSS en México  https://t.co/m2z6ptwL3h
"septiembre 20º 2017, 1:34:09 pm",Mr_VivaYolo,RT gobmx: En https://t.co/YwcRLq8ZjP  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/dbAuskjvDg
"septiembre 20º 2017, 1:34:11 pm",LeBitizen,"Necesito AYUDA para localizar a JULIETA FLORES ROSAS en el área de Xochimilco, POR FAVOR CUALQUIER INFORMACIÓN ES IMPORTANTE. #Xochimilco"
"septiembre 20º 2017, 1:34:12 pm",alanitajj,Todavía no le encuentro nada satisfactorio trabajar en la empresa familiar
"septiembre 20º 2017, 1:34:17 pm",Perechochoo,¡YA LO ENCONTRAMOS GRACIASSSS! https://t.co/HSw8fk0tDh
"septiembre 20º 2017, 1:34:21 pm",IdeasQueAyudan,"#SEBUSCA @locatel_mx
Ayudemos a encontrar a las siguientes personas. Cualquier información comunícate por favor com… https://t.co/dNyfScXkIU"
"septiembre 20º 2017, 1:34:28 pm",GrupoDeris,"Puedes consultar lista por nombre/apellido para localizar personas en Hosp. de @Tu_IMSS
#FuerzaMéxico 🇲🇽  https://t.co/fwf0d7obtX"
"septiembre 20º 2017, 1:34:28 pm",EveVeBernachi,AYUDA @marianoosorio1 🙏 https://t.co/PohWcsyXyi
"septiembre 20º 2017, 1:34:41 pm",IsaHikari,Se solicita apoyo para localizar a esta persona https://t.co/bF6YAkaaj0
"septiembre 20º 2017, 1:35:15 pm",MoiseevRonald,RT gobmx: En https://t.co/qCFrvTlSet  Puedes consultar lista por nombre/apellido para localizar personas en Hosp.… https://t.co/uOnGaX7FyN
"septiembre 20º 2017, 1:35:21 pm",elenacoello_bcn,Busco personas que quieran unirse a este reto https://t.co/erFglu0Lp0
"septiembre 20º 2017, 1:35:37 pm",Araceli47074924,Busco a mis hermanos PEDRO y Antonio rosales ellos viven en los alrededores del estadio azteca x tlalpan pido su ay… https://t.co/K5PNdjBAUv
"septiembre 20º 2017, 1:35:44 pm",SismoMex,Aquí lataforma para reportar/localizar a una persona desaparecida &gt;&gt; https://t.co/7zwHw6mimb #desaparecido #sismo #sismocdmx #AyudaCDMX
"septiembre 20º 2017, 1:35:45 pm",ELOCCIDENTAL,"#MéxicoUnido Tras s#ismo, cancillería de Perú pide #ayuda para localizar a 11 #peruanos en #México 
Nota →… https://t.co/QK4NKwIn8S"
"septiembre 20º 2017, 1:35:48 pm",Leennox,O en bici https://t.co/Fx5eU8csB6
"septiembre 20º 2017, 1:35:55 pm",rauladmez,"Retweeted Joel Pineda  (@joel_pinemu):

¡Ayuda! localizar a Jesús Hernández Sanmiguel edificio #Coquimbo... https://t.co/QG9gjg6VNd"
"septiembre 20º 2017, 1:36:13 pm",BgElizabeht,#SeBusca #SernaVazquezGalvan https://t.co/JHfhs35sRo
"septiembre 20º 2017, 1:36:13 pm",CuidandoHuellas,"Ciudad de México.
#SEBUSCA
 FAVOR DE COMUNICARSE POR MENSAJE, LLAMADA O WHATSAPP A LOS TELÉFONOS DE LA IMAGEN O... https://t.co/eGmvbSk1dX"
"septiembre 20º 2017, 1:36:14 pm",Celeste_Azul_,"#AyudaCDMX
Si alguien conoce a MARISOL GONZÁLEZ CERVANTES 34 años. Operada en HOSPITAL XOCO. Necesitamos localizar a sus familiares."
"septiembre 20º 2017, 1:36:25 pm",jrsoberanes,Vamos difundiendo https://t.co/G9cMmeIJME
"septiembre 20º 2017, 1:36:29 pm",oveflores,"Rt, por favor https://t.co/2sw2FwsiJO"
"septiembre 20º 2017, 1:36:32 pm",jesucomuni,¿Cómo y dónde localizar a familiares y allegados tras un sismo? https://t.co/LzNaAC16Dj #AméricaLatina https://t.co/D8yWxxQ1oO
"septiembre 20º 2017, 1:36:41 pm",ELOCCIDENTAL,"#MéxicoUnido Tras #sismo , cancillería de Perú pide #ayuda para localizar a 11 #peruanos en #México 
Nota →… https://t.co/wvJKaABFyT"
"septiembre 20º 2017, 1:36:43 pm",rauladmez,"Retweeted gob.mx (@gobmx):

En https://t.co/uOBqmGmBcG  Puedes consultar lista por nombre/apellido para localizar... https://t.co/FrmDO0tkuJ"
"septiembre 20º 2017, 1:36:45 pm",Pedrobeenitez,"Antes la evitaba, ahora la busco. https://t.co/KjQG4uCdBp"
"septiembre 20º 2017, 1:36:48 pm",QPEV_,"Rosangelica Piscitelli también se buscó a su “rojo, rojito” 💕 [Foto] https://t.co/TEP41wuBv0"
"septiembre 20º 2017, 1:36:49 pm",NinaTzukino,. @MascotasSismo https://t.co/Eb9Bu3faKi
"septiembre 20º 2017, 1:37:16 pm",RoyceDanio,Ayuden por favor https://t.co/35XodWlwP1
"septiembre 20º 2017, 1:37:23 pm",LopezClaina,Y pensar que vamos a volver a vivir esto 😢 no estoy llorando se me metio algo en el ojo 😭😭😭 https://t.co/8rBWOkpvp2
"septiembre 20º 2017, 1:37:27 pm",CCreando,"🇲🇽RT⚠️ 
Cruz Roja 065🚑
Emergencias 911🚨
Bomberos 068🚒
Policía (Emergencia) 060🚓
Evita 🚭 hay fugas de gas. 
#SeBusca #Sismo #FuerzaMexico 🇲🇽"
"septiembre 20º 2017, 1:37:27 pm",pdmumilitar11,Pagina para efectuar consulta de personas hospitalizadas despues del sismo. https://t.co/Rij2xIJo68
"septiembre 20º 2017, 1:37:33 pm",DominicanHerald,¿Cómo y dónde localizar a familiares y allegados tras un sismo? https://t.co/5aLTGEC3dU #DominicanHerald
"septiembre 20º 2017, 1:37:35 pm",AlbertoRomeroMP,RT para localizar por favor https://t.co/cCMIx0E3fN
"septiembre 20º 2017, 1:37:49 pm",estephy25,Ayuda a dar RT @clarketo por favor https://t.co/U4sGlC2iBn
"septiembre 20º 2017, 1:37:54 pm",lania_mx,Herramienta de Google para localizar personas del Sismo en México https://t.co/3tGNVu58Qj Si buscas o tienes información sobre alguien
"septiembre 20º 2017, 1:37:55 pm",diarioenbici,"Si la ven, avísenle q la buscan. https://t.co/R0ySs3Wt0E"
"septiembre 20º 2017, 1:38:07 pm",angelic_rico,ellos también necesitan reponer fuerzas para ayudar a localizar mas gente que esta atrapada ayuden con comida para… https://t.co/JWCMCkLhnS
"septiembre 20º 2017, 1:38:08 pm",Tulancingo_News,"Tras sismo, cancillería de Perú pide ayuda para localizar a 11 peruanos en México #TulancingoDeBravo https://t.co/z2Cify7Nv5"
"septiembre 20º 2017, 1:38:27 pm",__aLek__,#CDMX #perroperdido  #sismo https://t.co/9KVZCj6jox
"septiembre 20º 2017, 1:38:40 pm",FlooresEze,"Hoy por hoy no busco superar a nadie, si no superarme a mi mismo dia a dia"
"septiembre 20º 2017, 1:38:55 pm",CuidandoHuellas,De abigail Busco a la persona que público esto el perro es uno de los que le robaron a mi prima nos urge... https://t.co/23G6e5alME
"septiembre 20º 2017, 1:38:55 pm",Karen_GH,#SeBusca #Sismo #cdmx https://t.co/t3amxAuiZ3
"septiembre 20º 2017, 1:39:03 pm",NayeliVillalp,"#AyudaCDMX Busco a esta persona, no sé nada de el desde ayer, por favor cualquier información que tengan es muy imp… https://t.co/rGPfCClvkq"
"septiembre 20º 2017, 1:39:06 pm",virgiliocuellar,"Ayuda a localizar a este joven se llama Christopher,salio rumbo a la marquesa y no aparece https://t.co/IehgtWZqES"
"septiembre 20º 2017, 1:39:14 pm",mtlquebecxxx,RT UnTalAndrew: #sismo #rt #AyudaCDMX #MexicoCity #MexicoUnido   ayuden a localizar a sus familiares https://t.co/Q9C843k5Jr
"septiembre 20º 2017, 1:39:19 pm",_smxndes,#AyudaCDMX #SeBusca https://t.co/4Q0Afy87x1
